CountyCode,CountyName,DistrictCode,DistrictName,StudentGroup,ELAProf_MetTarget,MathProf_MetTarget,Grad4YR_MetTarget,Grad5YR_MetTarget,ELAGrowth_MetStandard,MathGrowth_MetStandard,ELP_MetTarget,CA_MetAverage,ChronicAbs,RequiresTargetedSupImp,Year
27,MORRIS,2460,KINNELON BORO,White,Met Target,Met Target,Met Goal,Met Goal,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,2460,KINNELON BORO,Hispanic,Not Met,Met Target,NA,NA,Met Standard,Met Standard,NA,Not Met,NA,NA,2017-18
27,MORRIS,2460,KINNELON BORO,Black or African American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,2460,KINNELON BORO,"Asian, Native Hawaiian, or Pacific Islander",Met Goal,Met Goal,NA,NA,Exceeds Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,2460,KINNELON BORO,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,2460,KINNELON BORO,Two or More Races,NA,NA,NA,NA,NA,NA,NA,Met,NA,NA,2017-18
27,MORRIS,2460,KINNELON BORO,Economically Disadvantaged Students,Met Target†,Met Target,NA,NA,Met Standard,NA,NA,Not Met,NA,NA,2017-18
27,MORRIS,2460,KINNELON BORO,Students with Disabilities,Met Target,Met Target,NA,NA,Not Met,Not Met,NA,Met,NA,NA,2017-18
27,MORRIS,2460,KINNELON BORO,English Learners,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,2650,LINCOLN PARK BORO,Districtwide,Met Target†,Not Met,NA,NA,Met Standard,Met Standard,Met Target,Met,NA,NA,2017-18
27,MORRIS,2650,LINCOLN PARK BORO,White,Met Target,Met Target†,NA,NA,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,2650,LINCOLN PARK BORO,Hispanic,Met Target†,Met Target†,NA,NA,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,2650,LINCOLN PARK BORO,Black or African American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,2650,LINCOLN PARK BORO,"Asian, Native Hawaiian, or Pacific Islander",Met Goal,Met Target†,NA,NA,Exceeds Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,2650,LINCOLN PARK BORO,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,2650,LINCOLN PARK BORO,Two or More Races,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,2650,LINCOLN PARK BORO,Economically Disadvantaged Students,Met Target,Met Target†,NA,NA,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,2650,LINCOLN PARK BORO,Students with Disabilities,Met Target,Not Met,NA,NA,Met Standard,Not Met,NA,Met,NA,NA,2017-18
27,MORRIS,2650,LINCOLN PARK BORO,English Learners,Met Target†,Met Target†,NA,NA,Exceeds Standard,Met Standard,Met Target,Met,NA,NA,2017-18
27,MORRIS,2870,MADISON BORO,Districtwide,Met Target,Met Target,Met Goal,Met Goal,Met Standard,Exceeds Standard,Met Target,Met,NA,NA,2017-18
27,MORRIS,2870,MADISON BORO,White,Met Goal,Met Target,Met Goal,Met Goal,Met Standard,Exceeds Standard,NA,Met,NA,NA,2017-18
27,MORRIS,2870,MADISON BORO,Hispanic,Met Target,Not Met,NA,NA,Met Standard,Exceeds Standard,NA,Met,NA,NA,2017-18
27,MORRIS,2870,MADISON BORO,Black or African American,Met Target,Met Target,NA,NA,NA,NA,NA,Not Met,NA,NA,2017-18
27,MORRIS,2870,MADISON BORO,"Asian, Native Hawaiian, or Pacific Islander",Met Goal,Met Goal,NA,NA,Met Standard,Exceeds Standard,NA,Met,NA,NA,2017-18
27,MORRIS,2870,MADISON BORO,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,2870,MADISON BORO,Two or More Races,NA,NA,NA,NA,NA,NA,NA,Met,NA,NA,2017-18
27,MORRIS,2870,MADISON BORO,Economically Disadvantaged Students,Met Target,Met Target†,NA,NA,Met Standard,Met Standard,NA,Not Met,NA,NA,2017-18
27,MORRIS,2870,MADISON BORO,Students with Disabilities,Met Target,Met Target,Not Met,Met Goal,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,2870,MADISON BORO,English Learners,Met Target,Not Met,NA,NA,Met Standard,Met Standard,Met Target,Not Met,NA,NA,2017-18
27,MORRIS,3090,MENDHAM BORO,Districtwide,Met Goal,Met Target,NA,NA,Met Standard,Exceeds Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3090,MENDHAM BORO,White,Met Goal,Met Target,NA,NA,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3090,MENDHAM BORO,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3090,MENDHAM BORO,Black or African American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3090,MENDHAM BORO,"Asian, Native Hawaiian, or Pacific Islander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3090,MENDHAM BORO,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3090,MENDHAM BORO,Two or More Races,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3090,MENDHAM BORO,Economically Disadvantaged Students,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3090,MENDHAM BORO,Students with Disabilities,Met Target†,Met Target†,NA,NA,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3090,MENDHAM BORO,English Learners,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3100,MENDHAM TWP,Districtwide,Met Goal,Met Goal,NA,NA,Exceeds Standard,Exceeds Standard,NA,NA,NA,NA,2017-18
27,MORRIS,3100,MENDHAM TWP,White,Met Goal,Met Goal,NA,NA,Exceeds Standard,Exceeds Standard,NA,NA,NA,NA,2017-18
27,MORRIS,3100,MENDHAM TWP,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3100,MENDHAM TWP,Black or African American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3100,MENDHAM TWP,"Asian, Native Hawaiian, or Pacific Islander",Met Goal,Met Goal,NA,NA,Met Standard,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3100,MENDHAM TWP,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3100,MENDHAM TWP,Two or More Races,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3100,MENDHAM TWP,Economically Disadvantaged Students,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3100,MENDHAM TWP,Students with Disabilities,Met Goal,Met Target,NA,NA,Exceeds Standard,Exceeds Standard,NA,NA,NA,NA,2017-18
27,MORRIS,3100,MENDHAM TWP,English Learners,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3240,MINE HILL TWP,Districtwide,Met Target,Met Target,NA,NA,Met Standard,Exceeds Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3240,MINE HILL TWP,White,Met Target,Met Target,NA,NA,Met Standard,Exceeds Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3240,MINE HILL TWP,Hispanic,Met Target,Met Target†,NA,NA,Met Standard,Met Standard,NA,Not Met,NA,NA,2017-18
27,MORRIS,3240,MINE HILL TWP,Black or African American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3240,MINE HILL TWP,"Asian, Native Hawaiian, or Pacific Islander",NA,NA,NA,NA,NA,NA,NA,Met,NA,NA,2017-18
27,MORRIS,3240,MINE HILL TWP,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3240,MINE HILL TWP,Two or More Races,NA,NA,NA,NA,NA,NA,NA,Met,NA,NA,2017-18
27,MORRIS,3240,MINE HILL TWP,Economically Disadvantaged Students,Met Target,Met Target,NA,NA,Met Standard,Exceeds Standard,NA,Not Met,NA,NA,2017-18
27,MORRIS,3240,MINE HILL TWP,Students with Disabilities,Met Target,Met Target†,NA,NA,NA,NA,NA,Not Met,NA,NA,2017-18
27,MORRIS,3240,MINE HILL TWP,English Learners,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3340,MONTVILLE TWP,Districtwide,Met Target,Met Target,Met Goal,Met Goal,Exceeds Standard,Exceeds Standard,Met Target,Met,NA,NA,2017-18
27,MORRIS,3340,MONTVILLE TWP,White,Met Target,Met Target,Met Goal,Met Goal,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3340,MONTVILLE TWP,Hispanic,Met Target,Met Target,NA,NA,Exceeds Standard,Exceeds Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3340,MONTVILLE TWP,Black or African American,Met Target,Met Target,NA,NA,Exceeds Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3340,MONTVILLE TWP,"Asian, Native Hawaiian, or Pacific Islander",Met Goal,Met Goal,Met Goal,Met Goal,Exceeds Standard,Exceeds Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3340,MONTVILLE TWP,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3340,MONTVILLE TWP,Two or More Races,Met Target,Met Target,NA,NA,Met Standard,Exceeds Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3340,MONTVILLE TWP,Economically Disadvantaged Students,Met Target†,Met Target,NA,NA,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3340,MONTVILLE TWP,Students with Disabilities,Met Target,Met Target,Met Goal,Met Goal,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3340,MONTVILLE TWP,English Learners,Met Target,Met Target,NA,NA,Exceeds Standard,Exceeds Standard,Met Target,Met,NA,NA,2017-18
27,MORRIS,3365,MORRIS COUNTY VOCATIONAL,Districtwide,Met Goal,Met Target,Met Goal,Met Goal,NA,NA,NA,Met,NA,NA,2017-18
27,MORRIS,3365,MORRIS COUNTY VOCATIONAL,White,Met Goal,Met Target,Met Goal,Met Goal,NA,NA,NA,Met,NA,NA,2017-18
27,MORRIS,3365,MORRIS COUNTY VOCATIONAL,Hispanic,Met Goal,Met Target,Met Goal,NA,NA,NA,NA,Met,NA,NA,2017-18
27,MORRIS,3365,MORRIS COUNTY VOCATIONAL,Black or African American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3365,MORRIS COUNTY VOCATIONAL,"Asian, Native Hawaiian, or Pacific Islander",Met Goal,Met Goal,Met Goal,Met Goal,NA,NA,NA,Met,NA,NA,2017-18
27,MORRIS,3365,MORRIS COUNTY VOCATIONAL,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3365,MORRIS COUNTY VOCATIONAL,Two or More Races,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3365,MORRIS COUNTY VOCATIONAL,Economically Disadvantaged Students,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3365,MORRIS COUNTY VOCATIONAL,Students with Disabilities,NA,NA,NA,NA,NA,NA,NA,Met,NA,NA,2017-18
27,MORRIS,3365,MORRIS COUNTY VOCATIONAL,English Learners,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3370,MORRIS HILLS REGIONAL,Districtwide,Met Target,Not Met,Not Met,Met Goal,NA,NA,Met Target,Met,NA,NA,2017-18
27,MORRIS,3370,MORRIS HILLS REGIONAL,White,Met Target,Not Met,Not Met,Met Goal,NA,NA,NA,Met,NA,NA,2017-18
27,MORRIS,3370,MORRIS HILLS REGIONAL,Hispanic,Met Target,Met Target,Not Met,Met Target,NA,NA,NA,Met,NA,NA,2017-18
27,MORRIS,3370,MORRIS HILLS REGIONAL,Black or African American,Met Target,Met Target†,Met Target,Met Goal,NA,NA,NA,Met,NA,NA,2017-18
27,MORRIS,3370,MORRIS HILLS REGIONAL,"Asian, Native Hawaiian, or Pacific Islander",Met Goal,Met Target,NA,Met Goal,NA,NA,NA,Met,NA,NA,2017-18
27,MORRIS,3370,MORRIS HILLS REGIONAL,American Indian or Alaska Native,NA,NA,Met Goal,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3370,MORRIS HILLS REGIONAL,Two or More Races,NA,NA,NA,NA,NA,NA,NA,Met,NA,NA,2017-18
27,MORRIS,3370,MORRIS HILLS REGIONAL,Economically Disadvantaged Students,Met Target,Not Met,Not Met,Met Target,NA,NA,NA,Met,NA,NA,2017-18
27,MORRIS,3370,MORRIS HILLS REGIONAL,Students with Disabilities,Met Target†,Not Met,Met Target,Not Met,NA,NA,NA,Met,NA,NA,2017-18
27,MORRIS,3370,MORRIS HILLS REGIONAL,English Learners,Not Met,Met Target,NA,NA,NA,NA,Met Target,Met,NA,NA,2017-18
27,MORRIS,3380,MORRIS PLAINS BORO,Districtwide,Met Target,Met Target†,NA,NA,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3380,MORRIS PLAINS BORO,White,Met Target,Met Target†,NA,NA,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3380,MORRIS PLAINS BORO,Hispanic,Met Target†,Met Target†,NA,NA,NA,NA,NA,Not Met,NA,NA,2017-18
27,MORRIS,3380,MORRIS PLAINS BORO,Black or African American,NA,NA,NA,NA,NA,NA,NA,Met,NA,NA,2017-18
27,MORRIS,3380,MORRIS PLAINS BORO,"Asian, Native Hawaiian, or Pacific Islander",Met Goal,Met Goal,NA,NA,Exceeds Standard,NA,NA,Met,NA,NA,2017-18
27,MORRIS,3380,MORRIS PLAINS BORO,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3380,MORRIS PLAINS BORO,Two or More Races,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3380,MORRIS PLAINS BORO,Economically Disadvantaged Students,Met Target†,Met Target,NA,NA,NA,NA,NA,Not Met,NA,NA,2017-18
27,MORRIS,3380,MORRIS PLAINS BORO,Students with Disabilities,Met Target,Met Target,NA,NA,Met Standard,Exceeds Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3380,MORRIS PLAINS BORO,English Learners,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3385,MORRIS SCHOOL DISTRICT,Districtwide,Met Target,Met Target,Not Met,Not Met,Exceeds Standard,Met Standard,Met Target†,Not Met,NA,NA,2017-18
27,MORRIS,3385,MORRIS SCHOOL DISTRICT,White,Met Goal,Met Target,Not Met,Met Goal,Exceeds Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3385,MORRIS SCHOOL DISTRICT,Hispanic,Met Target,Met Target†,Not Met,Not Met,Exceeds Standard,Met Standard,NA,Not Met,NA,NA,2017-18
27,MORRIS,3385,MORRIS SCHOOL DISTRICT,Black or African American,Met Target,Met Target†,Not Met,Met Target,Met Standard,Met Standard,NA,Not Met,NA,NA,2017-18
27,MORRIS,3385,MORRIS SCHOOL DISTRICT,"Asian, Native Hawaiian, or Pacific Islander",Met Goal,Met Goal,Met Goal,NA,Exceeds Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3385,MORRIS SCHOOL DISTRICT,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3385,MORRIS SCHOOL DISTRICT,Two or More Races,NA,NA,NA,NA,NA,NA,NA,Met,NA,NA,2017-18
27,MORRIS,3385,MORRIS SCHOOL DISTRICT,Economically Disadvantaged Students,Met Target,Not Met,Not Met,Not Met,Exceeds Standard,Met Standard,NA,Not Met,NA,NA,2017-18
27,MORRIS,3385,MORRIS SCHOOL DISTRICT,Students with Disabilities,Met Target,Met Target†,Not Met,Met Target,Met Standard,Met Standard,NA,Not Met,NA,NA,2017-18
27,MORRIS,3385,MORRIS SCHOOL DISTRICT,English Learners,Met Target,Met Target,Not Met,Not Met,Exceeds Standard,Exceeds Standard,Met Target†,Not Met,NA,NA,2017-18
27,MORRIS,3410,MOUNT ARLINGTON BORO,Districtwide,Met Target,Not Met,NA,NA,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3410,MOUNT ARLINGTON BORO,White,Met Goal,Met Target†,NA,NA,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3410,MOUNT ARLINGTON BORO,Hispanic,Met Target†,Met Target†,NA,NA,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3410,MOUNT ARLINGTON BORO,Black or African American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3410,MOUNT ARLINGTON BORO,"Asian, Native Hawaiian, or Pacific Islander",NA,NA,NA,NA,NA,NA,NA,Met,NA,NA,2017-18
27,MORRIS,3410,MOUNT ARLINGTON BORO,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3410,MOUNT ARLINGTON BORO,Two or More Races,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3410,MOUNT ARLINGTON BORO,Economically Disadvantaged Students,Not Met,Met Target†,NA,NA,Met Standard,Not Met,NA,Not Met,NA,NA,2017-18
27,MORRIS,3410,MOUNT ARLINGTON BORO,Students with Disabilities,Met Target†,Not Met,NA,NA,Met Standard,Not Met,NA,Not Met,NA,NA,2017-18
27,MORRIS,3410,MOUNT ARLINGTON BORO,English Learners,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3450,MOUNT OLIVE TWP,Districtwide,Met Goal,Met Target,Met Target,Met Target,Met Standard,Met Standard,Met Target,Met,NA,NA,2017-18
27,MORRIS,3450,MOUNT OLIVE TWP,White,Met Goal,Met Target,Met Target,Met Target,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3450,MOUNT OLIVE TWP,Hispanic,Met Target,Met Target,Met Goal,Met Target,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3450,MOUNT OLIVE TWP,Black or African American,Met Target,Met Target,Not Met,Met Goal,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3450,MOUNT OLIVE TWP,"Asian, Native Hawaiian, or Pacific Islander",Met Goal,Met Goal,Met Goal,Met Goal,Exceeds Standard,Exceeds Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3450,MOUNT OLIVE TWP,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3450,MOUNT OLIVE TWP,Two or More Races,Met Target†,Met Target,NA,NA,Exceeds Standard,Exceeds Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3450,MOUNT OLIVE TWP,Economically Disadvantaged Students,Met Target,Met Target†,Met Goal,Met Target,Met Standard,Met Standard,NA,Not Met,NA,NA,2017-18
27,MORRIS,3450,MOUNT OLIVE TWP,Students with Disabilities,Met Target,Met Target†,Met Target,Met Target,Met Standard,Met Standard,NA,Not Met,NA,NA,2017-18
27,MORRIS,3450,MOUNT OLIVE TWP,English Learners,Met Target,Met Target,NA,NA,Exceeds Standard,Met Standard,Met Target,Met,NA,NA,2017-18
27,MORRIS,3460,MOUNTAIN LAKES BORO,Districtwide,Met Goal,Met Target†,Met Goal,Met Goal,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3460,MOUNTAIN LAKES BORO,White,Met Goal,Not Met,Met Goal,Met Goal,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3460,MOUNTAIN LAKES BORO,Hispanic,Met Goal,Met Target,NA,NA,Met Standard,Met Standard,NA,Not Met,NA,NA,2017-18
27,MORRIS,3460,MOUNTAIN LAKES BORO,Black or African American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3460,MOUNTAIN LAKES BORO,"Asian, Native Hawaiian, or Pacific Islander",Met Goal,Met Goal,Met Goal,NA,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3460,MOUNTAIN LAKES BORO,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3460,MOUNTAIN LAKES BORO,Two or More Races,NA,NA,NA,NA,NA,NA,NA,Met,NA,NA,2017-18
27,MORRIS,3460,MOUNTAIN LAKES BORO,Economically Disadvantaged Students,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3460,MOUNTAIN LAKES BORO,Students with Disabilities,Met Target†,Not Met,Not Met,Not Met,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3460,MOUNTAIN LAKES BORO,English Learners,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3520,NETCONG BORO,Districtwide,Met Target†,Met Target,NA,NA,Not Met,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3520,NETCONG BORO,White,Met Target†,Met Target,NA,NA,Not Met,Met Standard,NA,Not Met,NA,NA,2017-18
27,MORRIS,3520,NETCONG BORO,Hispanic,Met Target†,Met Target,NA,NA,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3520,NETCONG BORO,Black or African American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3520,NETCONG BORO,"Asian, Native Hawaiian, or Pacific Islander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3520,NETCONG BORO,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3520,NETCONG BORO,Two or More Races,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3520,NETCONG BORO,Economically Disadvantaged Students,Met Target,Met Target,NA,NA,Met Standard,Met Standard,NA,Not Met,NA,NA,2017-18
27,MORRIS,3520,NETCONG BORO,Students with Disabilities,Met Target,Met Target,NA,NA,Met Standard,Met Standard,NA,Not Met,NA,NA,2017-18
27,MORRIS,3520,NETCONG BORO,English Learners,NA,Met Target†,NA,NA,Met Standard,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,Districtwide,Met Target,Met Target,Not Met,Met Goal,Met Standard,Met Standard,Met Target,Met,NA,NA,2017-18
27,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,White,Met Target,Met Target,Met Goal,Met Goal,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,Hispanic,Met Target,Met Target,Not Met,Met Goal,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,Black or African American,Met Target,Met Target†,NA,Met Goal,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,"Asian, Native Hawaiian, or Pacific Islander",Met Goal,Met Goal,Met Goal,Met Goal,Exceeds Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,Two or More Races,Met Target,Met Target,NA,NA,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,Economically Disadvantaged Students,Met Target,Met Target†,Not Met,Met Goal,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,Students with Disabilities,Met Target†,Not Met,Not Met,Not Met,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,English Learners,Met Target,Met Target,NA,NA,Met Standard,Met Standard,Met Target,Met,NA,NA,2017-18
27,MORRIS,4000,LONG HILL TWP,Districtwide,Not Met,Met Target,NA,NA,Met Standard,Met Standard,Met Target,Met,NA,NA,2017-18
27,MORRIS,4000,LONG HILL TWP,White,Not Met,Met Target†,NA,NA,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,4000,LONG HILL TWP,Hispanic,Met Target†,Met Target,NA,NA,Met Standard,Met Standard,NA,Not Met,NA,NA,2017-18
27,MORRIS,4000,LONG HILL TWP,Black or African American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,4000,LONG HILL TWP,"Asian, Native Hawaiian, or Pacific Islander",Met Goal,Met Goal,NA,NA,Met Standard,NA,NA,Met,NA,NA,2017-18
27,MORRIS,4000,LONG HILL TWP,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,4000,LONG HILL TWP,Two or More Races,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,4000,LONG HILL TWP,Economically Disadvantaged Students,NA,NA,NA,NA,NA,NA,NA,Met,NA,NA,2017-18
27,MORRIS,4000,LONG HILL TWP,Students with Disabilities,Met Target†,Met Target,NA,NA,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,4000,LONG HILL TWP,English Learners,NA,NA,NA,NA,NA,NA,Met Target,Not Met,NA,NA,2017-18
27,MORRIS,4080,PEQUANNOCK TWP,Districtwide,Met Target,Met Target,Met Goal,Met Goal,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,4080,PEQUANNOCK TWP,White,Met Target,Met Target,Met Goal,Met Goal,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,4080,PEQUANNOCK TWP,Hispanic,Met Target,Met Target,NA,NA,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,4080,PEQUANNOCK TWP,Black or African American,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,4080,PEQUANNOCK TWP,"Asian, Native Hawaiian, or Pacific Islander",Met Target,Met Goal,NA,NA,NA,NA,NA,Met,NA,NA,2017-18
27,MORRIS,4080,PEQUANNOCK TWP,American Indian or Alaska Native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,4080,PEQUANNOCK TWP,Two or More Races,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,4080,PEQUANNOCK TWP,Economically Disadvantaged Students,Met Target,Met Target,NA,NA,Met Standard,Exceeds Standard,NA,Not Met,NA,NA,2017-18
27,MORRIS,4080,PEQUANNOCK TWP,Students with Disabilities,Met Target,Met Target,Not Met,Not Met,Met Standard,Met Standard,NA,Met,NA,NA,2017-18
27,MORRIS,4080,PEQUANNOCK TWP,English Learners,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
27,MORRIS,4330,RANDOLPH TWP,Districtwide,Met Target,Met Target†,Met Goal,Met Goal,Met Standard,Met Standard,Met Target,Met,NA,NA,2017-18
